subject	predicate	object	primary_knowledge_source	aggregator_knowledge_source	original_object	original_subject	subject_label	object_label
HGNC:11769		MONDO:0019625	infores:gencc	infores:gencc			TGFB3	familial thoracic aortic aneurysm and aortic dissection
HGNC:11771		MONDO:0007375	infores:gencc	infores:gencc			TGFBI	epithelial basement membrane dystrophy
HGNC:11771		MONDO:0011185	infores:gencc	infores:gencc			TGFBI	Thiel-Behnke corneal dystrophy
HGNC:11771		MONDO:0012043	infores:gencc	infores:gencc			TGFBI	Reis-Bucklers corneal dystrophy
HGNC:11771		MONDO:0007377	infores:gencc	infores:gencc			TGFBI	granular corneal dystrophy type I
HGNC:11771		MONDO:0011855	infores:gencc	infores:gencc			TGFBI	granular corneal dystrophy type II
HGNC:11771		MONDO:0007380	infores:gencc	infores:gencc			TGFBI	lattice corneal dystrophy type I
HGNC:11772		MONDO:0018954	infores:gencc	infores:gencc			TGFBR1	Loeys-Dietz syndrome
HGNC:11772		MONDO:0018954	infores:gencc	infores:gencc			TGFBR1	Loeys-Dietz syndrome
HGNC:11772		MONDO:0007566	infores:gencc	infores:gencc			TGFBR1	multiple self-healing squamous epithelioma
HGNC:11772		MONDO:0007566	infores:gencc	infores:gencc			TGFBR1	multiple self-healing squamous epithelioma
HGNC:11772		MONDO:0019625	infores:gencc	infores:gencc			TGFBR1	familial thoracic aortic aneurysm and aortic dissection
HGNC:11772		MONDO:0019625	infores:gencc	infores:gencc			TGFBR1	familial thoracic aortic aneurysm and aortic dissection
HGNC:11773		MONDO:0018954	infores:gencc	infores:gencc			TGFBR2	Loeys-Dietz syndrome
HGNC:11773		MONDO:0019625	infores:gencc	infores:gencc			TGFBR2	familial thoracic aortic aneurysm and aortic dissection
HGNC:11773		MONDO:0019625	infores:gencc	infores:gencc			TGFBR2	familial thoracic aortic aneurysm and aortic dissection
HGNC:11777		MONDO:0017778	infores:gencc	infores:gencc			TGM1	lamellar ichthyosis
HGNC:11777		MONDO:0019306	infores:gencc	infores:gencc			TGM1	congenital non-bullous ichthyosiform erythroderma
HGNC:11777		MONDO:0015085	infores:gencc	infores:gencc			TGM1	bathing suit ichthyosis
HGNC:11777		MONDO:0017267	infores:gencc	infores:gencc			TGM1	self-healing collodion baby
HGNC:11777		MONDO:0017268	infores:gencc	infores:gencc			TGM1	acral self-healing collodion baby
HGNC:11795		MONDO:0011469	infores:gencc	infores:gencc			THPO	congenital amegakaryocytic thrombocytopenia
HGNC:11795		MONDO:0011469	infores:gencc	infores:gencc			THPO	congenital amegakaryocytic thrombocytopenia
HGNC:11795		MONDO:0019111	infores:gencc	infores:gencc			THPO	familial thrombocytosis
HGNC:11795		MONDO:0018000	infores:gencc	infores:gencc			THPO	hereditary thrombocytosis with transverse limb defect
HGNC:11795		MONDO:0018340	infores:gencc	infores:gencc			THPO	hereditary isolated aplastic anemia
HGNC:11799		MONDO:0034217	infores:gencc	infores:gencc			THRB	resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta
HGNC:11831		MONDO:0016810	infores:gencc	infores:gencc			TK2	autosomal recessive progressive external ophthalmoplegia
HGNC:16513		MONDO:0019587	infores:gencc	infores:gencc			TMC1	autosomal dominant nonsyndromic hearing loss
HGNC:16513		MONDO:0019587	infores:gencc	infores:gencc			TMC1	autosomal dominant nonsyndromic hearing loss
HGNC:16513		MONDO:0019588	infores:gencc	infores:gencc			TMC1	hearing loss, autosomal recessive
HGNC:27337		MONDO:0008151	infores:gencc	infores:gencc			ANO5	gnathodiaphyseal dysplasia
HGNC:28396		MONDO:0018921	infores:gencc	infores:gencc			TMEM67	Meckel syndrome
HGNC:28396		MONDO:0018772	infores:gencc	infores:gencc			TMEM67	Joubert syndrome
HGNC:28396		MONDO:0019394	infores:gencc	infores:gencc			TMEM67	Senior-Boichis syndrome
HGNC:30800		MONDO:0019588	infores:gencc	infores:gencc			TMIE	hearing loss, autosomal recessive
HGNC:11877		MONDO:0019588	infores:gencc	infores:gencc			TMPRSS3	hearing loss, autosomal recessive
HGNC:11908		MONDO:0009138	infores:gencc	infores:gencc			TNFRSF11A	dysosteosclerosis
HGNC:11908		MONDO:0009138	infores:gencc	infores:gencc			TNFRSF11A	dysosteosclerosis
HGNC:11908		MONDO:0008275	infores:gencc	infores:gencc			TNFRSF11A	familial expansile osteolysis
HGNC:11908		MONDO:0008275	infores:gencc	infores:gencc			TNFRSF11A	familial expansile osteolysis
HGNC:18153		MONDO:0015517	infores:gencc	infores:gencc			TNFRSF13B	common variable immunodeficiency
HGNC:18153		MONDO:0015517	infores:gencc	infores:gencc			TNFRSF13B	common variable immunodeficiency
HGNC:11946		MONDO:0015240	infores:gencc	infores:gencc			TNNI2	digitotalar dysmorphism
HGNC:11946		MONDO:0011128	infores:gencc	infores:gencc			TNNI2	Sheldon-hall syndrome
HGNC:11947		MONDO:0015470	infores:gencc	infores:gencc			TNNI3	familial isolated dilated cardiomyopathy
HGNC:11947		MONDO:0019150	infores:gencc	infores:gencc			TNNI3	familial isolated restrictive cardiomyopathy
HGNC:11948		MONDO:0011539	infores:gencc	infores:gencc			TNNT1	nemaline myopathy 5
HGNC:11948		MONDO:0011539	infores:gencc	infores:gencc			TNNT1	nemaline myopathy 5
HGNC:11948		MONDO:0011539	infores:gencc	infores:gencc			TNNT1	nemaline myopathy 5
HGNC:11948		MONDO:0011539	infores:gencc	infores:gencc			TNNT1	nemaline myopathy 5
HGNC:11949		MONDO:0015470	infores:gencc	infores:gencc			TNNT2	familial isolated dilated cardiomyopathy
HGNC:11949		MONDO:0018901	infores:gencc	infores:gencc			TNNT2	left ventricular noncompaction
HGNC:11949		MONDO:0019150	infores:gencc	infores:gencc			TNNT2	familial isolated restrictive cardiomyopathy
HGNC:11950		MONDO:0015240	infores:gencc	infores:gencc			TNNT3	digitotalar dysmorphism
HGNC:11950		MONDO:0011128	infores:gencc	infores:gencc			TNNT3	Sheldon-hall syndrome
HGNC:11976		MONDO:0017329	infores:gencc	infores:gencc			TNXB	familial vesicoureteral reflux
HGNC:11998		MONDO:0018875	infores:gencc	infores:gencc			TP53	Li-Fraumeni syndrome
HGNC:11998		MONDO:0016718	infores:gencc	infores:gencc			TP53	choroid plexus carcinoma
HGNC:15979		MONDO:0010004	infores:gencc	infores:gencc			TP63	EEC syndrome
HGNC:15979		MONDO:0016576	infores:gencc	infores:gencc			TP63	split hand-foot malformation
HGNC:12010		MONDO:0015470	infores:gencc	infores:gencc			TPM1	familial isolated dilated cardiomyopathy
HGNC:12010		MONDO:0018901	infores:gencc	infores:gencc			TPM1	left ventricular noncompaction
HGNC:12011		MONDO:0015240	infores:gencc	infores:gencc			TPM2	digitotalar dysmorphism
HGNC:12011		MONDO:0011128	infores:gencc	infores:gencc			TPM2	Sheldon-hall syndrome
HGNC:12011		MONDO:0009711	infores:gencc	infores:gencc			TPM2	congenital fiber-type disproportion myopathy
HGNC:12011		MONDO:0015737	infores:gencc	infores:gencc			TPM2	typical nemaline myopathy
HGNC:12011		MONDO:0015738	infores:gencc	infores:gencc			TPM2	childhood-onset nemaline myopathy
HGNC:12011		MONDO:0015753	infores:gencc	infores:gencc			TPM2	cap myopathy
HGNC:12012		MONDO:0015736	infores:gencc	infores:gencc			TPM3	intermediate nemaline myopathy
HGNC:12012		MONDO:0015738	infores:gencc	infores:gencc			TPM3	childhood-onset nemaline myopathy
HGNC:12012		MONDO:0015738	infores:gencc	infores:gencc			TPM3	childhood-onset nemaline myopathy
HGNC:12012		MONDO:0015753	infores:gencc	infores:gencc			TPM3	cap myopathy
HGNC:12012		MONDO:0018780	infores:gencc	infores:gencc			TPM3	congenital generalized hypercontractile muscle stiffness syndrome
HGNC:12015		MONDO:0010132	infores:gencc	infores:gencc			TPO	familial thyroid dyshormonogenesis
HGNC:2073		MONDO:0012235	infores:gencc	infores:gencc			TPP1	autosomal recessive spinocerebellar ataxia 7
HGNC:23068		MONDO:0019667	infores:gencc	infores:gencc			TRAPPC2	spondyloepiphyseal dysplasia tarda
HGNC:17761		MONDO:0009092	infores:gencc	infores:gencc			TREM2	polycystic lipomembranous osteodysplasia with sclerosing leukoencephaly
HGNC:12269		MONDO:0018866	infores:gencc	infores:gencc			TREX1	Aicardi-Goutieres syndrome
HGNC:12269		MONDO:0018827	infores:gencc	infores:gencc			TREX1	familial chilblain lupus
HGNC:12299		MONDO:0020503	infores:gencc	infores:gencc			TRHR	resistance to thyrotropin-releasing hormone syndrome
HGNC:16380		MONDO:0015229	infores:gencc	infores:gencc			TRIM32	Bardet-Biedl syndrome
HGNC:25481		MONDO:0013111	infores:gencc	infores:gencc			TRMU	acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins
HGNC:25481		MONDO:0013111	infores:gencc	infores:gencc			TRMU	acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins
HGNC:25481		MONDO:0010780	infores:gencc	infores:gencc			TRMU	mitochondrial myopathy with reversible cytochrome C oxidase deficiency
HGNC:12338		MONDO:0019006	infores:gencc	infores:gencc			TRPC6	familial idiopathic steroid-resistant nephrotic syndrome
HGNC:17995		MONDO:0011176	infores:gencc	infores:gencc			TRPM6	intestinal hypomagnesemia 1
HGNC:12340		MONDO:0019176	infores:gencc	infores:gencc			TRPS1	trichorhinophalangeal syndrome type I or III
HGNC:12362		MONDO:0019341	infores:gencc	infores:gencc			TSC1	tuberous sclerosis complex
HGNC:12363		MONDO:0019341	infores:gencc	infores:gencc			TSC2	tuberous sclerosis complex
HGNC:12373		MONDO:0012203	infores:gencc	infores:gencc			TSHR	familial hyperthyroidism due to mutations in TSH receptor
HGNC:12373		MONDO:0019855	infores:gencc	infores:gencc			TSHR	athyreosis
HGNC:12373		MONDO:0019861	infores:gencc	infores:gencc			TSHR	thyroid hypoplasia
HGNC:20087		MONDO:0019200	infores:gencc	infores:gencc			TTC8	retinitis pigmentosa
HGNC:20087		MONDO:0015229	infores:gencc	infores:gencc			TTC8	Bardet-Biedl syndrome
HGNC:12403		MONDO:0015470	infores:gencc	infores:gencc			TTN	familial isolated dilated cardiomyopathy
HGNC:12403		MONDO:0015705	infores:gencc	infores:gencc			TTN	autosomal recessive centronuclear myopathy
HGNC:12403		MONDO:0011362	infores:gencc	infores:gencc			TTN	myopathy, myofibrillar, 9, with early respiratory failure
HGNC:12403		MONDO:0011362	infores:gencc	infores:gencc			TTN	myopathy, myofibrillar, 9, with early respiratory failure
HGNC:12403		MONDO:0018759	infores:gencc	infores:gencc			TTN	childhood-onset progressive contractures-limb-girdle weakness-muscle dystrophy syndrome
HGNC:12405		MONDO:0019441	infores:gencc	infores:gencc			TTR	ATTRV122I amyloidosis
HGNC:12423		MONDO:0019200	infores:gencc	infores:gencc			TULP1	retinitis pigmentosa
HGNC:12423		MONDO:0018998	infores:gencc	infores:gencc			TULP1	Leber congenital amaurosis
HGNC:12428		MONDO:0018112	infores:gencc	infores:gencc			TWIST1	isolated scaphocephaly
HGNC:12428		MONDO:0018113	infores:gencc	infores:gencc			TWIST1	isolated plagiocephaly
HGNC:12428		MONDO:0018114	infores:gencc	infores:gencc			TWIST1	isolated brachycephaly
HGNC:12442		MONDO:0011749	infores:gencc	infores:gencc			TYR	oculocutaneous albinism type 1B
HGNC:12442		MONDO:0018136	infores:gencc	infores:gencc			TYR	minimal pigment oculocutaneous albinism type 1
HGNC:12442		MONDO:0018137	infores:gencc	infores:gencc			TYR	temperature-sensitive oculocutaneous albinism type 1
HGNC:12449		MONDO:0009092	infores:gencc	infores:gencc			TYROBP	polycystic lipomembranous osteodysplasia with sclerosing leukoencephaly
HGNC:12559		MONDO:0019511	infores:gencc	infores:gencc			UMOD	autosomal dominant medullary cystic kidney disease with hyperuricemia
HGNC:23147		MONDO:0015541	infores:gencc	infores:gencc			UNC13D	genetic hemophagocytic lymphohistiocytosis
HGNC:12591		MONDO:0019799	infores:gencc	infores:gencc			UROD	hepatoerythropoietic porphyria
HGNC:12597		MONDO:0019588	infores:gencc	infores:gencc			USH1C	hearing loss, autosomal recessive
HGNC:12597		MONDO:0010168	infores:gencc	infores:gencc			USH1C	Usher syndrome type 1
HGNC:12597		MONDO:0010168	infores:gencc	infores:gencc			USH1C	Usher syndrome type 1
HGNC:16356		MONDO:0010168	infores:gencc	infores:gencc			USH1G	Usher syndrome type 1
HGNC:16356		MONDO:0010168	infores:gencc	infores:gencc			USH1G	Usher syndrome type 1
HGNC:12601		MONDO:0019200	infores:gencc	infores:gencc			USH2A	retinitis pigmentosa
HGNC:12601		MONDO:0016484	infores:gencc	infores:gencc			USH2A	Usher syndrome type 2
HGNC:12601		MONDO:0016484	infores:gencc	infores:gencc			USH2A	Usher syndrome type 2
HGNC:12649		MONDO:0004976	infores:gencc	infores:gencc			VAPB	amyotrophic lateral sclerosis
HGNC:12649		MONDO:0008453	infores:gencc	infores:gencc			VAPB	adult-onset proximal spinal muscular atrophy, autosomal dominant
HGNC:12666		MONDO:0004976	infores:gencc	infores:gencc			VCP	amyotrophic lateral sclerosis
HGNC:12666		MONDO:0000507	infores:gencc	infores:gencc			VCP	inclusion body myopathy with Paget disease of bone and frontotemporal dementia
HGNC:12666		MONDO:0000507	infores:gencc	infores:gencc			VCP	inclusion body myopathy with Paget disease of bone and frontotemporal dementia
HGNC:12666		MONDO:0017161	infores:gencc	infores:gencc			VCP	frontotemporal dementia with motor neuron disease
HGNC:12666		MONDO:0018005	infores:gencc	infores:gencc			VCP	spastic paraplegia-Paget disease of bone syndrome
HGNC:12666		MONDO:0018006	infores:gencc	infores:gencc			VCP	adult-onset distal myopathy due to VCP mutation
HGNC:12666		MONDO:0014735	infores:gencc	infores:gencc			VCP	Charcot-Marie-Tooth disease type 2Y
HGNC:12679		MONDO:0019642	infores:gencc	infores:gencc			VDR	vitamin D-dependent rickets, type 2
HGNC:12687		MONDO:0017366	infores:gencc	infores:gencc			VHL	hereditary pheochromocytoma-paraganglioma
HGNC:12698		MONDO:0009133	infores:gencc	infores:gencc			VLDLR	cerebellar ataxia, intellectual disability, and dysequilibrium
HGNC:12712		MONDO:0017123	infores:gencc	infores:gencc			VPS33B	arthrogryposis-renal dysfunction-cholestasis syndrome
HGNC:12723		MONDO:0020364	infores:gencc	infores:gencc			VSX1	posterior polymorphous corneal dystrophy
HGNC:12726		MONDO:0008668	infores:gencc	infores:gencc			VWF	von Willebrand disease 1
HGNC:12726		MONDO:0015628	infores:gencc	infores:gencc			VWF	von Willebrand disease type 2A
HGNC:12726		MONDO:0015629	infores:gencc	infores:gencc			VWF	von Willebrand disease type 2B
HGNC:12726		MONDO:0015629	infores:gencc	infores:gencc			VWF	von Willebrand disease type 2B
HGNC:12726		MONDO:0015630	infores:gencc	infores:gencc			VWF	von Willebrand disease type 2M
HGNC:12726		MONDO:0015631	infores:gencc	infores:gencc			VWF	von Willebrand disease type 2N
HGNC:12726		MONDO:0010191	infores:gencc	infores:gencc			VWF	von Willebrand disease 3
HGNC:12731		MONDO:0010518	infores:gencc	infores:gencc			WAS	Wiskott-Aldrich syndrome
HGNC:12731		MONDO:0010518	infores:gencc	infores:gencc			WAS	Wiskott-Aldrich syndrome
HGNC:12731		MONDO:0010518	infores:gencc	infores:gencc			WAS	Wiskott-Aldrich syndrome
HGNC:12731		MONDO:0010743	infores:gencc	infores:gencc			WAS	thrombocytopenia 1
HGNC:12731		MONDO:0010294	infores:gencc	infores:gencc			WAS	X-linked severe congenital neutropenia
HGNC:12731		MONDO:0010294	infores:gencc	infores:gencc			WAS	X-linked severe congenital neutropenia
HGNC:12762		MONDO:0018105	infores:gencc	infores:gencc			WFS1	Wolfram syndrome
HGNC:12762		MONDO:0018105	infores:gencc	infores:gencc			WFS1	Wolfram syndrome
HGNC:12762		MONDO:0019587	infores:gencc	infores:gencc			WFS1	autosomal dominant nonsyndromic hearing loss
HGNC:12762		MONDO:0020376	infores:gencc	infores:gencc			WFS1	early-onset nuclear cataract
HGNC:12771		MONDO:0008827	infores:gencc	infores:gencc			CCN6	progressive pseudorheumatoid arthropathy of childhood
HGNC:14540		MONDO:0019941	infores:gencc	infores:gencc			WNK1	hereditary sensory and autonomic neuropathy type 2
HGNC:14540		MONDO:0019941	infores:gencc	infores:gencc			WNK1	hereditary sensory and autonomic neuropathy type 2
HGNC:12782		MONDO:0010110	infores:gencc	infores:gencc			WNT3	tetraamelia-multiple malformations syndrome
HGNC:12791		MONDO:0010196	infores:gencc	infores:gencc			WRN	Werner syndrome
HGNC:12791		MONDO:0010196	infores:gencc	infores:gencc			WRN	Werner syndrome
HGNC:12791		MONDO:0010196	infores:gencc	infores:gencc			WRN	Werner syndrome
HGNC:12791		MONDO:0010196	infores:gencc	infores:gencc			WRN	Werner syndrome
HGNC:12796		MONDO:0019006	infores:gencc	infores:gencc			WT1	familial idiopathic steroid-resistant nephrotic syndrome
HGNC:12799		MONDO:0016674	infores:gencc	infores:gencc			WWOX	46,XY partial gonadal dysgenesis
HGNC:12799		MONDO:0018614	infores:gencc	infores:gencc			WWOX	undetermined early-onset epileptic encephalopathy
HGNC:12814		MONDO:0019600	infores:gencc	infores:gencc			XPA	xeroderma pigmentosum
HGNC:12816		MONDO:0019600	infores:gencc	infores:gencc			XPC	xeroderma pigmentosum
HGNC:12858		MONDO:0010023	infores:gencc	infores:gencc			ZAP70	combined immunodeficiency due to ZAP70 deficiency
HGNC:12858		MONDO:0010023	infores:gencc	infores:gencc			ZAP70	combined immunodeficiency due to ZAP70 deficiency
HGNC:11642		MONDO:0020364	infores:gencc	infores:gencc			ZEB1	posterior polymorphous corneal dystrophy
HGNC:11642		MONDO:0005321	infores:gencc	infores:gencc			ZEB1	Fuchs' endothelial dystrophy
HGNC:16700		MONDO:0016674	infores:gencc	infores:gencc			ZFPM2	46,XY partial gonadal dysgenesis
HGNC:12872		MONDO:0018113	infores:gencc	infores:gencc			ZIC1	isolated plagiocephaly
HGNC:12872		MONDO:0018114	infores:gencc	infores:gencc			ZIC1	isolated brachycephaly
HGNC:12872		MONDO:0018971	infores:gencc	infores:gencc			ZIC1	isolated oxycephaly
HGNC:12873		MONDO:0016296	infores:gencc	infores:gencc			ZIC2	holoprosencephaly
HGNC:12877		MONDO:0008310	infores:gencc	infores:gencc			ZMPSTE24	Hutchinson-Gilford progeria syndrome
HGNC:12605		MONDO:0019200	infores:gencc	infores:gencc			CLRN1	retinitis pigmentosa
HGNC:12605		MONDO:0016485	infores:gencc	infores:gencc			CLRN1	Usher syndrome type 3
HGNC:12605		MONDO:0016485	infores:gencc	infores:gencc			CLRN1	Usher syndrome type 3
HGNC:13164		MONDO:0011266	infores:gencc	infores:gencc			CNBP	myotonic dystrophy type 2
HGNC:13164		MONDO:0011266	infores:gencc	infores:gencc			CNBP	myotonic dystrophy type 2
HGNC:2148		MONDO:0019200	infores:gencc	infores:gencc			CNGA1	retinitis pigmentosa
HGNC:2150		MONDO:0015993	infores:gencc	infores:gencc			CNGA3	cone-rod dystrophy
HGNC:2150		MONDO:0018852	infores:gencc	infores:gencc			CNGA3	achromatopsia
HGNC:2150		MONDO:0018852	infores:gencc	infores:gencc			CNGA3	achromatopsia
HGNC:2153		MONDO:0000455	infores:gencc	infores:gencc			CNGB3	cone dystrophy
HGNC:2153		MONDO:0018852	infores:gencc	infores:gencc			CNGB3	achromatopsia
HGNC:2180		MONDO:0019587	infores:gencc	infores:gencc			COCH	autosomal dominant nonsyndromic hearing loss
HGNC:2180		MONDO:0019587	infores:gencc	infores:gencc			COCH	autosomal dominant nonsyndromic hearing loss
HGNC:2186		MONDO:0016068	infores:gencc	infores:gencc			COL11A1	fibrochondrogenesis
HGNC:2186		MONDO:0016647	infores:gencc	infores:gencc			COL11A1	autosomal recessive Stickler syndrome
HGNC:2186		MONDO:0018601	infores:gencc	infores:gencc			COL11A1	autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome
HGNC:2187		MONDO:0008975	infores:gencc	infores:gencc			COL11A2	otospondylomegaepiphyseal dysplasia
HGNC:2187		MONDO:0008975	infores:gencc	infores:gencc			COL11A2	otospondylomegaepiphyseal dysplasia
HGNC:2187		MONDO:0008975	infores:gencc	infores:gencc			COL11A2	otospondylomegaepiphyseal dysplasia
HGNC:2187		MONDO:0016068	infores:gencc	infores:gencc			COL11A2	fibrochondrogenesis
HGNC:2187		MONDO:0019587	infores:gencc	infores:gencc			COL11A2	autosomal dominant nonsyndromic hearing loss
HGNC:2187		MONDO:0019588	infores:gencc	infores:gencc			COL11A2	hearing loss, autosomal recessive
HGNC:2194		MONDO:0019307	infores:gencc	infores:gencc			COL17A1	generalized junctional epidermolysis bullosa non-Herlitz type
HGNC:2194		MONDO:0019307	infores:gencc	infores:gencc			COL17A1	generalized junctional epidermolysis bullosa non-Herlitz type
